Data File	C:\Users\user\Documents\OmniSEC Data\THF\2022-10-20\2022-10-21_00;12;30_TP36_01.vdt
Sample ID	TP36
Method File Name	ps conv-0000.vcm
Date Acquired	Oct 21, 2022 - 00:12:30
Solvent	THF
Operator	admin : Administrator
Column Set	2 x PLGel Mixed-B
System	THF
Flow Rate (ml/min)	 1.000
Inj. Vol. (ul)	100.000
Vol. Inc. (ml)	0.00333
Det. Temp (Deg C)	40.000
Col. Temp (Deg C)	40.000

Ret. Vol.	RI	UV	RALS	LALS	IV - DP	IV -  IP	Adjusted RI
15.84000	30.976	 2.976	77.090	49.089	46.373	35.39231	
15.84333	30.839	 2.960	77.074	49.089	46.175	35.39048	
15.84667	30.671	 2.945	77.059	49.059	45.961	35.38987	
15.85000	30.519	 2.945	77.013	49.059	45.763	35.39170	
15.85333	30.366	 2.960	76.983	49.028	45.579	35.39231	
15.85667	30.213	 2.960	76.937	49.013	45.351	35.39048	
15.86000	30.061	 2.960	76.937	48.967	45.137	35.38865	
15.86333	29.893	 2.976	76.891	48.952	44.954	35.38987	
15.86667	29.725	 2.976	76.891	48.921	44.755	35.38987	
15.87000	29.588	 2.976	76.830	48.906	44.542	35.38804	
15.87333	29.420	 2.991	76.815	48.891	44.359	35.38560	
15.87667	29.237	 2.991	76.754	48.906	44.176	35.38560	
15.88000	29.130	 2.991	76.739	48.891	43.977	35.38804	
15.88333	29.008	 2.976	76.708	48.891	43.794	35.38865	
15.88667	28.855	 2.960	76.724	48.860	43.611	35.38804	
15.89000	28.733	 2.945	76.693	48.814	43.413	35.38682	
15.89333	28.642	 2.945	76.662	48.799	43.245	35.38682	
15.89667	28.489	 2.960	76.601	48.814	43.062	35.38804	
15.90000	28.367	 2.976	76.556	48.784	42.909	35.38560	
15.90333	28.230	 2.991	76.540	48.769	42.726	35.38194	
15.90667	28.092	 2.991	76.510	48.799	42.573	35.38072	
15.91000	27.970	 2.991	76.495	48.769	42.390	35.38133	
15.91333	27.863	 2.960	76.495	48.738	42.207	35.38011	
15.91667	27.741	 2.960	76.495	48.723	42.024	35.37950	
15.92000	27.635	 2.976	76.464	48.723	41.871	35.37706	
15.92333	27.528	 2.976	76.449	48.708	41.719	35.37645	
15.92667	27.406	 2.976	76.403	48.692	41.581	35.37889	
15.93000	27.268	 2.991	76.373	48.662	41.429	35.37889	
15.93333	27.131	 2.991	76.342	48.647	41.261	35.37706	
15.93667	26.994	 2.960	76.296	48.616	41.124	35.37584	
15.94000	26.841	 2.960	76.281	48.585	40.986	35.37767	
15.94333	26.688	 2.960	76.250	48.601	40.819	35.37828	
15.94667	26.597	 2.960	76.235	48.601	40.681	35.37706	
15.95000	26.460	 2.945	76.205	48.601	40.544	35.37523	
15.95333	26.322	 2.960	76.205	48.631	40.391	35.37523	
15.95667	26.200	 2.960	76.159	48.616	40.239	35.37584	
15.96000	26.078	 2.960	76.144	48.601	40.086	35.37645	
15.96333	25.910	 2.960	76.128	48.585	39.949	35.37523	
15.96667	25.803	 2.960	76.113	48.570	39.796	35.37278	
15.97000	25.712	 2.945	76.067	48.555	39.628	35.37400	
15.97333	25.620	 2.945	76.067	48.540	39.491	35.37584	
15.97667	25.498	 2.930	76.052	48.509	39.338	35.37461	
15.98000	25.391	 2.930	76.006	48.479	39.186	35.37217	
15.98333	25.285	 2.930	75.991	48.479	39.064	35.37095	
15.98667	25.163	 2.945	75.976	48.448	38.911	35.37156	
15.99000	25.056	 2.945	75.976	48.448	38.743	35.37156	
15.99333	24.964	 2.960	75.961	48.433	38.621	35.37034	
15.99667	24.873	 2.945	75.976	48.433	38.514	35.36912	
16.00000	24.751	 2.960	75.991	48.433	38.377	35.36973	
16.00333	24.659	 2.960	75.976	48.418	38.255	35.37156	
16.00667	24.537	 2.960	75.930	48.387	38.179	35.37156	
16.01000	24.430	 2.960	75.915	48.402	38.087	35.36912	
16.01333	24.354	 2.976	75.915	48.418	37.965	35.36668	
16.01667	24.277	 2.976	75.854	48.372	37.828	35.36668	
16.02000	24.186	 2.976	75.869	48.357	37.721	35.36729	
16.02333	24.094	 2.976	75.838	48.372	37.553	35.36668	
16.02667	23.988	 2.976	75.838	48.357	37.385	35.36424	
16.03000	23.881	 2.976	75.793	48.326	37.248	35.36302	
16.03333	23.759	 2.976	75.793	48.326	37.172	35.36546	
16.03667	23.621	 2.976	75.762	48.326	37.095	35.36607	
16.04000	23.515	 2.960	75.777	48.296	37.019	35.36424	
16.04333	23.408	 2.960	75.762	48.296	36.943	35.36302	
16.04667	23.301	 2.976	75.762	48.296	36.851	35.36423	
16.05000	23.209	 2.976	75.762	48.311	36.714	35.36485	
16.05333	23.133	 2.976	75.732	48.280	36.592	35.36423	
16.05667	23.041	 2.991	75.732	48.296	36.454	35.36118	
16.06000	22.950	 2.991	75.716	48.280	36.348	35.35997	
16.06333	22.874	 2.976	75.671	48.250	36.225	35.35997	
16.06667	22.797	 2.976	75.625	48.219	36.134	35.36058	
16.07000	22.706	 2.976	75.640	48.250	36.027	35.35814	
16.07333	22.614	 2.976	75.625	48.219	35.920	35.35569	
16.07667	22.538	 2.976	75.610	48.189	35.798	35.35508	
16.08000	22.431	 2.976	75.625	48.204	35.707	35.35752	
16.08333	22.324	 2.991	75.640	48.204	35.615	35.35691	
16.08667	22.248	 2.976	75.594	48.173	35.508	35.35386	
16.09000	22.187	 2.976	75.564	48.173	35.417	35.35142	
16.09333	22.080	 2.991	75.549	48.173	35.325	35.35142	
16.09667	21.989	 2.991	75.518	48.173	35.234	35.35142	
16.10000	21.912	 2.976	75.472	48.158	35.127	35.34959	
16.10333	21.821	 2.991	75.457	48.143	35.020	35.34715	
16.10667	21.699	 2.991	75.442	48.128	34.928	35.34715	
16.11000	21.622	 2.976	75.426	48.128	34.852	35.34898	
16.11333	21.516	 2.976	75.426	48.112	34.761	35.35081	
16.11667	21.424	 2.976	75.426	48.112	34.639	35.34898	
16.12000	21.332	 2.976	75.457	48.128	34.547	35.34776	
16.12333	21.256	 2.976	75.442	48.143	34.440	35.34959	
16.12667	21.165	 2.976	75.442	48.112	34.333	35.35203	
16.13000	21.104	 2.976	75.426	48.082	34.227	35.35020	
16.13333	21.027	 2.976	75.442	48.067	34.181	35.34898	
16.13667	20.951	 2.960	75.411	48.082	34.104	35.34837	
16.14000	20.890	 2.960	75.411	48.082	34.043	35.35020	
16.14333	20.844	 2.960	75.365	48.112	33.982	35.35142	
16.14667	20.798	 2.960	75.365	48.143	33.921	35.35203	
16.15000	20.722	 2.960	75.350	48.143	33.830	35.35020	
16.15333	20.661	 2.976	75.335	48.112	33.738	35.35203	
16.15667	20.585	 2.991	75.289	48.097	33.677	35.35447	
16.16000	20.508	 2.991	75.304	48.082	33.570	35.35508	
16.16333	20.417	 2.991	75.274	48.036	33.448	35.35325	
16.16667	20.356	 3.006	75.243	48.036	33.341	35.35203	
16.17000	20.295	 3.006	75.228	48.051	33.265	35.35264	
16.17333	20.203	 2.991	75.259	48.051	33.204	35.35386	
16.17667	20.127	 2.991	75.213	48.036	33.143	35.35203	
16.18000	20.035	 2.991	75.228	48.067	33.097	35.35020	
16.18333	19.959	 2.976	75.213	48.051	33.036	35.35081	
16.18667	19.868	 2.960	75.228	47.990	32.975	35.35325	
16.19000	19.837	 2.960	75.182	47.975	32.868	35.35325	
16.19333	19.745	 2.960	75.228	47.960	32.792	35.35264	
16.19667	19.684	 2.960	75.228	47.929	32.716	35.35203	
16.20000	19.639	 2.960	75.243	47.929	32.655	35.35386	
16.20333	19.578	 2.976	75.213	47.990	32.609	35.35569	
16.20667	19.486	 2.960	75.228	47.990	32.563	35.35569	
16.21000	19.471	 2.960	75.167	48.021	32.502	35.35325	
16.21333	19.425	 2.945	75.137	48.051	32.426	35.35203	
16.21667	19.349	 2.945	75.106	48.051	32.365	35.35386	
16.22000	19.272	 2.945	75.106	48.021	32.289	35.35508	
16.22333	19.227	 2.960	75.121	48.006	32.228	35.35325	
16.22667	19.166	 2.960	75.152	47.990	32.182	35.35203	
16.23000	19.120	 2.991	75.137	47.975	32.136	35.35203	
16.23333	19.059	 3.006	75.121	47.975	32.075	35.35386	
16.23667	18.983	 3.021	75.106	47.990	32.029	35.35264	
16.24000	18.937	 3.037	75.076	48.006	31.968	35.35081	
16.24333	18.845	 3.037	75.045	48.006	31.892	35.34898	
16.24667	18.769	 3.021	75.045	48.006	31.846	35.34959	
16.25000	18.723	 3.006	75.060	48.006	31.800	35.35020	
16.25333	18.677	 2.991	75.060	47.975	31.739	35.34959	
16.25667	18.616	 2.960	75.045	47.960	31.648	35.34776	
16.26000	18.586	 2.960	75.060	47.990	31.602	35.34715	
16.26333	18.525	 2.960	75.045	47.960	31.571	35.34959	
16.26667	18.464	 2.976	75.045	47.945	31.526	35.34898	
16.27000	18.448	 2.991	75.030	47.960	31.449	35.34592	
16.27333	18.387	 3.006	75.045	47.975	31.419	35.34348	
16.27667	18.326	 3.021	75.045	47.945	31.358	35.34348	
16.28000	18.296	 3.021	75.030	47.945	31.281	35.34348	
16.28333	18.220	 3.006	75.014	47.945	31.205	35.34348	
16.28667	18.174	 2.991	75.030	47.945	31.175	35.34226	
16.29000	18.128	 2.991	75.014	47.914	31.129	35.34226	
16.29333	18.082	 2.976	74.999	47.899	31.098	35.34470	
16.29667	18.006	 2.976	75.014	47.914	31.068	35.34592	
16.30000	17.975	 2.976	74.999	47.914	31.053	35.34470	
16.30333	17.884	 2.976	74.999	47.884	30.992	35.34287	
16.30667	17.838	 2.976	74.999	47.899	30.931	35.34287	
16.31000	17.792	 2.976	74.984	47.884	30.869	35.34593	
16.31333	17.747	 2.960	74.969	47.853	30.808	35.34715	
16.31667	17.716	 2.976	74.984	47.823	30.747	35.34532	
16.32000	17.701	 2.976	74.953	47.807	30.702	35.34471	
16.32333	17.655	 2.976	74.938	47.807	30.686	35.34654	
16.32667	17.624	 2.976	74.938	47.792	30.625	35.34776	
16.33000	17.609	 3.006	74.923	47.792	30.580	35.34654	
16.33333	17.563	 2.976	74.923	47.792	30.503	35.34471	
16.33667	17.533	 2.976	74.923	47.823	30.442	35.34471	
16.34000	17.502	 2.976	74.908	47.823	30.381	35.34715	
16.34333	17.457	 2.976	74.892	47.838	30.351	35.34837	
16.34667	17.426	 2.945	74.908	47.853	30.305	35.34715	
16.35000	17.380	 2.960	74.862	47.853	30.274	35.34592	
16.35333	17.335	 2.960	74.862	47.853	30.244	35.34837	
16.35667	17.304	 2.960	74.862	47.823	30.198	35.35142	
16.36000	17.258	 2.960	74.862	47.823	30.152	35.35142	
16.36333	17.182	 2.976	74.862	47.777	30.091	35.35081	
16.36667	17.151	 2.960	74.862	47.777	30.030	35.35142	
16.37000	17.075	 2.960	74.877	47.777	29.984	35.35264	
16.37333	17.014	 2.960	74.892	47.792	29.954	35.35325	
16.37667	16.984	 2.976	74.892	47.792	29.923	35.35081	
16.38000	16.953	 2.976	74.877	47.823	29.878	35.34776	
16.38333	16.907	 2.976	74.877	47.823	29.893	35.34776	
16.38667	16.892	 2.976	74.847	47.807	29.878	35.35020	
16.39000	16.846	 2.976	74.816	47.792	29.847	35.34959	
16.39333	16.800	 2.960	74.801	47.761	29.832	35.34837	
16.39667	16.770	 2.976	74.801	47.731	29.817	35.34837	
16.40000	16.739	 2.991	74.816	47.700	29.756	35.35020	
16.40333	16.724	 2.991	74.816	47.685	29.740	35.35142	
16.40667	16.724	 2.991	74.801	47.700	29.679	35.35081	
16.41000	16.678	 2.991	74.801	47.731	29.633	35.34837	
16.41333	16.663	 2.976	74.801	47.792	29.618	35.34837	
16.41667	16.633	 2.976	74.786	47.807	29.588	35.34959	
16.42000	16.602	 2.976	74.770	47.838	29.527	35.35081	
16.42333	16.556	 2.976	74.786	47.807	29.511	35.34959	
16.42667	16.526	 2.976	74.786	47.792	29.481	35.34837	
16.43000	16.480	 2.976	74.786	47.761	29.435	35.34837	
16.43333	16.434	 2.976	74.801	47.792	29.435	35.35081	
16.43667	16.404	 2.976	74.801	47.746	29.435	35.34898	
16.44000	16.373	 2.976	74.786	47.746	29.405	35.34715	
16.44333	16.327	 2.976	74.770	47.761	29.374	35.34715	
16.44667	16.282	 2.960	74.755	47.761	29.374	35.35020	
16.45000	16.266	 2.945	74.740	47.746	29.328	35.35020	
16.45333	16.221	 2.930	74.740	47.746	29.298	35.34959	
16.45667	16.190	 2.945	74.770	47.777	29.267	35.34715	
16.46000	16.190	 2.945	74.786	47.746	29.237	35.34776	
16.46333	16.175	 2.960	74.786	47.761	29.191	35.34959	
16.46667	16.129	 2.976	74.786	47.777	29.160	35.35081	
16.47000	16.083	 2.991	74.786	47.823	29.115	35.34837	
16.47333	16.083	 2.991	74.770	47.823	29.084	35.34715	
16.47667	16.068	 2.991	74.770	47.823	29.069	35.34776	
16.48000	16.053	 2.991	74.786	47.792	29.038	35.34898	
16.48333	16.022	 3.006	74.801	47.777	29.054	35.34776	
16.48667	16.037	 3.006	74.831	47.731	29.038	35.34653	
16.49000	15.992	 2.991	74.847	47.685	29.038	35.34715	
16.49333	15.931	 2.991	74.831	47.685	29.008	35.34959	
16.49667	15.900	 2.991	74.786	47.716	29.008	35.34837	
16.50000	15.900	 2.976	74.786	47.685	28.977	35.34653	
16.50333	15.854	 2.991	74.770	47.700	28.962	35.34470	
16.50667	15.809	 2.991	74.725	47.731	28.932	35.34715	
16.51000	15.793	 2.991	74.755	47.746	28.932	35.34898	
16.51333	15.778	 2.991	74.801	47.731	28.901	35.35020	
16.51667	15.748	 2.991	74.770	47.761	28.855	35.34776	
16.52000	15.717	 2.976	74.740	47.746	28.825	35.34837	
16.52333	15.732	 2.960	74.770	47.716	28.825	35.34898	
16.52667	15.702	 2.960	74.755	47.700	28.794	35.35081	
16.53000	15.656	 2.960	74.725	47.670	28.794	35.34898	
16.53333	15.610	 2.960	74.740	47.670	28.779	35.34837	
16.53667	15.595	 2.960	74.740	47.655	28.748	35.34837	
16.54000	15.549	 2.976	74.755	47.670	28.703	35.35081	
16.54333	15.549	 2.976	74.725	47.670	28.657	35.35081	
16.54667	15.564	 2.976	74.725	47.685	28.642	35.34898	
16.55000	15.549	 2.976	74.725	47.670	28.642	35.34898	
16.55333	15.534	 2.976	74.725	47.700	28.642	35.34959	
16.55667	15.534	 2.976	74.679	47.716	28.657	35.35020	
16.56000	15.488	 2.976	74.709	47.731	28.672	35.34837	
16.56333	15.442	 2.991	74.709	47.731	28.626	35.34532	
16.56667	15.442	 2.991	74.664	47.731	28.611	35.34288	
16.57000	15.427	 2.991	74.694	47.716	28.611	35.34531	
16.57333	15.381	 2.991	74.725	47.685	28.565	35.34654	
16.57667	15.381	 2.991	74.709	47.655	28.535	35.34532	
16.58000	15.351	 2.976	74.694	47.639	28.504	35.34532	
16.58333	15.320	 2.976	74.709	47.624	28.489	35.34653	
16.58667	15.305	 2.976	74.633	47.624	28.459	35.34715	
16.59000	15.275	 2.976	74.587	47.639	28.474	35.34471	
16.59333	15.244	 2.976	74.587	47.670	28.459	35.34105	
16.59667	15.244	 2.976	74.602	47.700	28.443	35.33921	
16.60000	15.229	 2.976	74.602	47.731	28.443	35.34044	
16.60333	15.198	 2.960	74.664	47.716	28.428	35.34166	
16.60667	15.183	 2.945	74.709	47.700	28.382	35.33921	
16.61000	15.168	 2.960	74.694	47.685	28.367	35.33677	
16.61333	15.122	 2.960	74.694	47.670	28.367	35.33738	
16.61667	15.107	 2.960	74.725	47.670	28.321	35.33921	
16.62000	15.076	 2.976	74.725	47.685	28.291	35.33860	
16.62333	15.030	 2.976	74.725	47.685	28.291	35.33738	
16.62667	14.985	 2.960	74.755	47.685	28.291	35.33738	
16.63000	14.985	 2.960	74.725	47.700	28.291	35.33921	
16.63333	14.969	 2.960	74.709	47.685	28.275	35.34044	
16.63667	14.954	 2.976	74.664	47.670	28.260	35.33982	
16.64000	14.969	 2.976	74.633	47.670	28.245	35.33860	
16.64333	14.985	 2.976	74.602	47.685	28.214	35.33921	
16.64667	14.985	 2.960	74.602	47.670	28.184	35.34044	
16.65000	14.954	 2.960	74.587	47.670	28.169	35.34044	
16.65333	14.969	 2.976	74.602	47.670	28.169	35.33860	
16.65667	14.939	 2.991	74.618	47.700	28.153	35.33738	
16.66000	14.939	 2.991	74.633	47.685	28.169	35.33799	
16.66333	14.878	 3.006	74.648	47.670	28.169	35.33982	
16.66667	14.878	 3.006	74.648	47.670	28.153	35.33982	
16.67000	14.832	 2.991	74.664	47.685	28.138	35.33860	
16.67333	14.817	 2.991	74.648	47.670	28.123	35.33860	
16.67667	14.771	 2.991	74.633	47.670	28.108	35.34105	
16.68000	14.771	 2.991	74.648	47.685	28.123	35.34227	
16.68333	14.756	 2.991	74.633	47.670	28.123	35.34166	
16.68667	14.725	 2.976	74.618	47.655	28.138	35.33982	
16.69000	14.725	 2.976	74.602	47.655	28.123	35.34043	
16.69333	14.725	 2.991	74.602	47.655	28.108	35.34226	
16.69667	14.740	 2.991	74.602	47.639	28.092	35.34226	
16.70000	14.695	 2.991	74.618	47.639	28.077	35.33982	
16.70333	14.679	 2.991	74.618	47.655	28.062	35.33799	
16.70667	14.664	 2.991	74.648	47.655	28.092	35.33921	
16.71000	14.618	 2.976	74.648	47.655	28.077	35.33982	
16.71333	14.557	 2.976	74.648	47.670	28.047	35.33921	
16.71667	14.557	 2.960	74.633	47.670	28.047	35.33677	
16.72000	14.542	 2.960	74.602	47.655	28.001	35.33738	
16.72333	14.542	 2.960	74.587	47.670	27.955	35.33860	
16.72667	14.557	 2.960	74.602	47.670	27.970	35.33860	
16.73000	14.573	 2.960	74.572	47.655	27.970	35.33555	
16.73333	14.542	 2.976	74.602	47.655	27.985	35.33494	
16.73667	14.542	 2.976	74.648	47.655	28.001	35.33616	
16.74000	14.496	 2.976	74.648	47.639	27.970	35.33860	
16.74333	14.451	 2.960	74.633	47.624	27.940	35.33860	
16.74667	14.420	 2.945	74.648	47.609	27.940	35.33799	
16.75000	14.420	 2.945	74.633	47.609	27.879	35.33799	
16.75333	14.389	 2.945	74.618	47.624	27.863	35.33982	
16.75667	14.389	 2.945	74.602	47.624	27.909	35.34105	
16.76000	14.420	 2.960	74.602	47.639	27.894	35.34044	
16.76333	14.420	 2.960	74.602	47.670	27.863	35.33921	
16.76667	14.389	 2.976	74.587	47.685	27.863	35.33921	
16.77000	14.405	 2.976	74.572	47.685	27.879	35.34043	
16.77333	14.374	 2.976	74.572	47.685	27.848	35.33982	
16.77667	14.344	 2.976	74.541	47.655	27.848	35.33677	
16.78000	14.344	 2.976	74.541	47.655	27.833	35.33494	
16.78333	14.344	 2.960	74.541	47.639	27.848	35.33616	
16.78667	14.313	 2.960	74.541	47.639	27.833	35.33738	
16.79000	14.313	 2.960	74.541	47.639	27.848	35.33677	
16.79333	14.252	 2.960	74.557	47.655	27.848	35.33555	
16.79667	14.206	 2.976	74.557	47.639	27.848	35.33616	
16.80000	14.191	 2.960	74.557	47.639	27.833	35.33799	
16.80333	14.176	 2.960	74.557	47.624	27.802	35.33921	
16.80667	14.145	 2.960	74.541	47.609	27.787	35.33677	
16.81000	14.176	 2.960	74.541	47.609	27.772	35.33555	
16.81333	14.145	 2.960	74.557	47.609	27.772	35.33677	
16.81667	14.130	 2.991	74.557	47.624	27.757	35.33921	
16.82000	14.115	 2.976	74.572	47.639	27.787	35.33860	
16.82333	14.115	 2.976	74.618	47.670	27.757	35.33738	
16.82667	14.100	 2.960	74.618	47.670	27.741	35.33677	
16.83000	14.084	 2.976	74.587	47.685	27.726	35.33860	
16.83333	14.100	 2.960	74.602	47.685	27.741	35.33982	
16.83667	14.100	 2.991	74.602	47.685	27.711	35.33921	
16.84000	14.100	 2.991	74.572	47.670	27.741	35.33616	
16.84333	14.084	 2.991	74.587	47.670	27.741	35.33616	
16.84667	14.115	 2.960	74.618	47.670	27.726	35.33860	
16.85000	14.084	 2.960	74.587	47.639	27.711	35.33799	
16.85333	14.039	 2.945	74.587	47.624	27.696	35.33677	
16.85667	14.008	 2.945	74.602	47.624	27.650	35.33677	
16.86000	14.008	 2.960	74.602	47.624	27.650	35.33982	
16.86333	13.993	 2.991	74.572	47.624	27.650	35.34044	
16.86667	14.008	 2.991	74.602	47.639	27.650	35.33982	
16.87000	14.023	 2.991	74.602	47.670	27.650	35.33616	
16.87333	14.023	 2.976	74.618	47.655	27.650	35.33677	
16.87667	14.008	 2.976	74.618	47.655	27.619	35.33860	
16.88000	13.993	 2.960	74.618	47.655	27.619	35.33799	
16.88333	13.932	 2.960	74.618	47.670	27.573	35.33616	
16.88667	13.932	 2.945	74.618	47.639	27.558	35.33494	
16.89000	13.916	 2.960	74.587	47.655	27.543	35.33616	
16.89333	13.932	 2.960	74.572	47.655	27.528	35.33799	
16.89667	13.886	 2.960	74.587	47.639	27.528	35.33860	
16.90000	13.901	 2.960	74.602	47.609	27.543	35.33738	
16.90333	13.855	 2.991	74.602	47.609	27.528	35.33860	
16.90667	13.855	 2.991	74.618	47.609	27.512	35.33982	
16.91000	13.825	 2.991	74.633	47.594	27.543	35.34044	
16.91333	13.840	 2.991	74.618	47.594	27.528	35.33860	
16.91667	13.855	 2.991	74.587	47.609	27.528	35.33738	
16.92000	13.886	 2.976	74.587	47.624	27.558	35.33799	
16.92333	13.871	 2.976	74.572	47.609	27.558	35.34104	
16.92667	13.855	 2.960	74.557	47.639	27.543	35.34165	
16.93000	13.855	 2.960	74.572	47.639	27.528	35.33982	
16.93333	13.810	 2.960	74.587	47.639	27.528	35.33921	
16.93667	13.794	 2.945	74.572	47.624	27.512	35.34044	
16.94000	13.764	 2.945	74.557	47.655	27.528	35.34166	
16.94333	13.749	 2.960	74.572	47.639	27.497	35.34044	
16.94667	13.764	 2.960	74.557	47.685	27.497	35.34044	
16.95000	13.749	 2.960	74.557	47.670	27.467	35.34044	
16.95333	13.718	 2.976	74.557	47.685	27.451	35.34288	
16.95667	13.733	 2.976	74.587	47.655	27.451	35.34227	
16.96000	13.749	 2.976	74.557	47.670	27.467	35.34105	
16.96333	13.703	 2.976	74.572	47.639	27.451	35.33982	
16.96667	13.733	 2.976	74.572	47.655	27.436	35.34105	
16.97000	13.749	 2.976	74.572	47.670	27.451	35.34227	
16.97333	13.749	 2.976	74.572	47.685	27.421	35.34288	
16.97667	13.733	 2.960	74.587	47.685	27.406	35.34044	
16.98000	13.749	 2.960	74.602	47.670	27.390	35.33982	
16.98333	13.733	 2.960	74.557	47.670	27.406	35.34166	
16.98667	13.718	 2.960	74.541	47.670	27.375	35.34227	
16.99000	13.703	 2.960	74.496	47.670	27.345	35.34044	
16.99333	13.672	 2.976	74.511	47.655	27.345	35.33982	
16.99667	13.657	 2.960	74.465	47.655	27.360	35.34043	
17.00000	13.627	 2.976	74.496	47.670	27.360	35.34226	
17.00333	13.611	 2.976	74.511	47.639	27.345	35.34287	
17.00667	13.596	 2.976	74.557	47.639	27.375	35.34226	
17.01000	13.596	 2.976	74.526	47.670	27.360	35.34105	
17.01333	13.581	 2.976	74.557	47.685	27.360	35.34349	
17.01667	13.581	 2.960	74.572	47.685	27.360	35.34532	
17.02000	13.565	 2.960	74.572	47.716	27.360	35.34471	
17.02333	13.565	 2.945	74.557	47.716	27.314	35.34288	
17.02667	13.550	 2.945	74.572	47.731	27.299	35.34410	
17.03000	13.535	 2.960	74.541	47.716	27.284	35.34532	
17.03333	13.520	 2.960	74.526	47.731	27.268	35.34532	
17.03667	13.550	 2.960	74.526	47.685	27.299	35.34410	
17.04000	13.535	 2.976	74.526	47.700	27.345	35.34287	
17.04333	13.535	 2.991	74.511	47.670	27.360	35.34349	
17.04667	13.520	 2.976	74.511	47.670	27.360	35.34532	
17.05000	13.535	 2.976	74.496	47.639	27.360	35.34471	
17.05333	13.504	 2.976	74.526	47.670	27.329	35.34288	
17.05667	13.504	 2.976	74.541	47.639	27.299	35.34227	
17.06000	13.489	 2.960	74.557	47.624	27.299	35.34410	
17.06333	13.489	 2.976	74.557	47.639	27.314	35.34532	
17.06667	13.489	 2.976	74.587	47.624	27.314	35.34471	
17.07000	13.474	 2.976	74.572	47.594	27.314	35.34227	
17.07333	13.459	 2.960	74.557	47.609	27.329	35.34287	
17.07667	13.474	 2.960	74.587	47.609	27.329	35.34409	
17.08000	13.459	 2.960	74.587	47.609	27.299	35.34287	
17.08333	13.428	 2.960	74.587	47.639	27.284	35.33982	
17.08667	13.413	 2.960	74.572	47.670	27.284	35.33921	
17.09000	13.428	 2.976	74.587	47.639	27.268	35.34105	
17.09333	13.428	 2.976	74.557	47.655	27.238	35.34166	
17.09667	13.428	 2.991	74.587	47.639	27.268	35.34105	
17.10000	13.413	 2.991	74.602	47.609	27.268	35.33982	
17.10333	13.413	 2.976	74.587	47.594	27.253	35.33921	
17.10667	13.382	 2.976	74.587	47.624	27.268	35.34044	
17.11000	13.337	 2.976	74.587	47.609	27.299	35.34044	
17.11333	13.352	 2.960	74.557	47.609	27.268	35.33799	
17.11667	13.352	 2.960	74.526	47.609	27.268	35.33616	
17.12000	13.352	 2.976	74.541	47.609	27.238	35.33677	
17.12333	13.367	 2.976	74.526	47.609	27.238	35.33799	
17.12667	13.367	 2.960	74.526	47.609	27.223	35.33799	
17.13000	13.367	 2.976	74.526	47.594	27.207	35.33616	
17.13333	13.382	 2.976	74.541	47.624	27.192	35.33555	
17.13667	13.367	 2.976	74.526	47.639	27.207	35.33677	
17.14000	13.382	 2.976	74.541	47.609	27.177	35.33738	
17.14333	13.398	 2.991	74.541	47.624	27.177	35.33433	
17.14667	13.367	 2.976	74.572	47.639	27.192	35.33189	
17.15000	13.352	 2.976	74.541	47.624	27.177	35.33250	
17.15333	13.367	 2.976	74.557	47.578	27.192	35.33433	
17.15667	13.337	 2.976	74.541	47.609	27.207	35.33372	
17.16000	13.352	 2.976	74.541	47.609	27.177	35.33189	
17.16333	13.367	 2.976	74.511	47.624	27.161	35.33128	
17.16667	13.367	 2.976	74.511	47.624	27.177	35.33250	
17.17000	13.382	 2.960	74.511	47.639	27.146	35.33433	
17.17333	13.382	 2.960	74.496	47.639	27.146	35.33311	
17.17667	13.367	 2.960	74.496	47.639	27.177	35.33250	
17.18000	13.352	 2.976	74.541	47.624	27.177	35.33311	
17.18333	13.352	 2.976	74.541	47.624	27.192	35.33616	
17.18667	13.337	 2.991	74.541	47.639	27.238	35.33677	
17.19000	13.321	 3.006	74.557	47.624	27.223	35.33494	
17.19333	13.291	 3.006	74.557	47.624	27.207	35.33372	
17.19667	13.291	 2.976	74.541	47.594	27.207	35.33494	
17.20000	13.291	 2.976	74.541	47.563	27.207	35.33616	
17.20333	13.260	 2.976	74.526	47.563	27.192	35.33494	
17.20667	13.245	 2.960	74.496	47.578	27.207	35.33311	
17.21000	13.260	 2.960	74.480	47.563	27.207	35.33250	
17.21333	13.245	 2.976	74.450	47.594	27.223	35.33372	
17.21667	13.215	 2.976	74.465	47.639	27.253	35.33433	
17.22000	13.215	 2.976	74.480	47.624	27.238	35.33189	
17.22333	13.215	 2.976	74.496	47.624	27.238	35.32945	
17.22667	13.184	 2.991	74.526	47.624	27.238	35.33006	
17.23000	13.184	 2.991	74.541	47.624	27.223	35.33250	
17.23333	13.199	 2.976	74.541	47.609	27.177	35.33189	
17.23667	13.199	 2.976	74.526	47.639	27.161	35.33189	
17.24000	13.199	 2.976	74.541	47.639	27.146	35.33311	
17.24333	13.230	 2.960	74.511	47.609	27.131	35.33372	
17.24667	13.260	 2.960	74.511	47.624	27.131	35.33494	
17.25000	13.215	 2.976	74.496	47.624	27.146	35.33372	
17.25333	13.215	 2.960	74.526	47.639	27.146	35.33128	
17.25667	13.199	 2.945	74.496	47.639	27.146	35.33067	
17.26000	13.215	 2.930	74.511	47.685	27.161	35.33433	
17.26333	13.184	 2.945	74.511	47.700	27.177	35.33433	
