Data File	C:\Users\user\Documents\OmniSEC Data\THF\2022-10-20\2022-10-20_23;10;01_TP34_01.vdt
Sample ID	TP34
Method File Name	ps conv-0000.vcm
Date Acquired	Oct 20, 2022 - 23:10:01
Solvent	THF
Operator	admin : Administrator
Column Set	2 x PLGel Mixed-B
System	THF
Flow Rate (ml/min)	 1.000
Inj. Vol. (ul)	100.000
Vol. Inc. (ml)	0.00333
Det. Temp (Deg C)	40.000
Col. Temp (Deg C)	40.000

Ret. Vol.	RI	UV	RALS	LALS	IV - DP	IV -  IP	Adjusted RI
12.03667	13.230	 2.945	74.450	47.456	27.543	35.35447	
12.04000	13.215	 2.960	74.450	47.472	27.543	35.35325	
12.04333	13.215	 2.960	74.465	47.472	27.512	35.35203	
12.04667	13.199	 2.976	74.480	47.487	27.482	35.35325	
12.05000	13.199	 2.991	74.496	47.472	27.512	35.35508	
12.05333	13.230	 2.991	74.480	47.472	27.543	35.35569	
12.05667	13.230	 2.991	74.496	47.456	27.512	35.35325	
12.06000	13.230	 2.991	74.480	47.441	27.558	35.35264	
12.06333	13.215	 2.991	74.480	47.441	27.573	35.35508	
12.06667	13.215	 2.960	74.465	47.441	27.543	35.35691	
12.07000	13.199	 2.960	74.465	47.426	27.497	35.35630	
12.07333	13.199	 2.960	74.465	47.426	27.497	35.35569	
12.07667	13.184	 2.945	74.465	47.441	27.436	35.35630	
12.08000	13.184	 2.945	74.480	47.456	27.421	35.35874	
12.08333	13.184	 2.960	74.465	47.487	27.436	35.35874	
12.08667	13.199	 2.960	74.465	47.487	27.451	35.35691	
12.09000	13.199	 2.960	74.435	47.502	27.451	35.35569	
12.09333	13.215	 2.960	74.450	47.502	27.482	35.35813	
12.09667	13.215	 2.976	74.450	47.472	27.512	35.35936	
12.10000	13.215	 2.976	74.480	47.456	27.573	35.35874	
12.10333	13.199	 2.976	74.480	47.456	27.573	35.35569	
12.10667	13.199	 2.976	74.496	47.441	27.558	35.35508	
12.11000	13.230	 2.991	74.480	47.472	27.558	35.35569	
12.11333	13.260	 2.960	74.450	47.456	27.543	35.35691	
12.11667	13.260	 2.960	74.450	47.441	27.497	35.35569	
12.12000	13.260	 2.960	74.450	47.456	27.467	35.35447	
12.12333	13.276	 2.960	74.465	47.441	27.512	35.35569	
12.12667	13.260	 2.945	74.496	47.426	27.528	35.35814	
12.13000	13.245	 2.960	74.511	47.456	27.543	35.35814	
12.13333	13.245	 2.960	74.496	47.472	27.558	35.35569	
12.13667	13.260	 2.960	74.496	47.472	27.604	35.35508	
12.14000	13.260	 2.976	74.480	47.487	27.604	35.35691	
12.14333	13.245	 3.006	74.480	47.487	27.619	35.35814	
12.14667	13.230	 3.006	74.496	47.502	27.619	35.35691	
12.15000	13.245	 3.006	74.480	47.487	27.604	35.35447	
12.15333	13.245	 3.006	74.480	47.472	27.589	35.35447	
12.15667	13.245	 2.991	74.465	47.472	27.573	35.35691	
12.16000	13.276	 2.976	74.450	47.441	27.543	35.35752	
12.16333	13.291	 2.960	74.450	47.411	27.558	35.35569	
12.16667	13.291	 2.976	74.480	47.426	27.573	35.35569	
12.17000	13.276	 2.976	74.496	47.411	27.558	35.35752	
12.17333	13.291	 2.976	74.511	47.426	27.558	35.35875	
12.17667	13.291	 2.976	74.557	47.456	27.573	35.35752	
12.18000	13.306	 2.991	74.557	47.456	27.543	35.35569	
12.18333	13.276	 2.976	74.526	47.456	27.543	35.35508	
12.18667	13.291	 2.976	74.526	47.487	27.528	35.35752	
12.19000	13.276	 2.976	74.526	47.472	27.528	35.35814	
12.19333	13.230	 2.976	74.496	47.472	27.512	35.35569	
12.19667	13.199	 2.976	74.511	47.487	27.543	35.35447	
12.20000	13.215	 2.976	74.511	47.487	27.497	35.35508	
12.20333	13.215	 2.976	74.480	47.456	27.543	35.35691	
12.20667	13.215	 2.976	74.496	47.456	27.543	35.35691	
12.21000	13.260	 2.976	74.480	47.441	27.543	35.35569	
12.21333	13.276	 2.960	74.465	47.456	27.573	35.35508	
12.21667	13.291	 2.945	74.496	47.456	27.619	35.35691	
12.22000	13.291	 2.945	74.511	47.472	27.619	35.35691	
12.22333	13.291	 2.945	74.511	47.472	27.619	35.35447	
12.22667	13.260	 2.945	74.526	47.472	27.619	35.35203	
12.23000	13.260	 2.960	74.496	47.441	27.589	35.35142	
12.23333	13.245	 2.960	74.496	47.441	27.589	35.35325	
12.23667	13.215	 2.945	74.511	47.426	27.589	35.35386	
12.24000	13.199	 2.945	74.511	47.426	27.573	35.35203	
12.24333	13.199	 2.945	74.480	47.411	27.573	35.35081	
12.24667	13.199	 2.945	74.496	47.395	27.528	35.35142	
12.25000	13.215	 2.960	74.480	47.411	27.528	35.35386	
12.25333	13.230	 2.976	74.465	47.426	27.497	35.35325	
12.25667	13.260	 2.976	74.465	47.411	27.528	35.35142	
12.26000	13.260	 2.976	74.480	47.426	27.528	35.35264	
12.26333	13.245	 2.976	74.465	47.456	27.573	35.35569	
12.26667	13.260	 2.976	74.465	47.395	27.558	35.35569	
12.27000	13.245	 2.976	74.450	47.411	27.558	35.35447	
12.27333	13.245	 2.976	74.435	47.426	27.512	35.35386	
12.27667	13.245	 2.991	74.419	47.426	27.497	35.35386	
12.28000	13.276	 2.976	74.450	47.426	27.497	35.35569	
12.28333	13.260	 2.960	74.450	47.456	27.482	35.35447	
12.28667	13.291	 2.945	74.450	47.411	27.497	35.35203	
12.29000	13.276	 2.930	74.450	47.426	27.528	35.35081	
12.29333	13.291	 2.899	74.480	47.411	27.543	35.35264	
12.29667	13.276	 2.930	74.450	47.411	27.543	35.35386	
12.30000	13.291	 2.945	74.450	47.426	27.573	35.35447	
12.30333	13.291	 2.960	74.480	47.441	27.558	35.35386	
12.30667	13.276	 2.976	74.465	47.411	27.558	35.35508	
12.31000	13.260	 2.976	74.435	47.426	27.543	35.35691	
12.31333	13.245	 2.960	74.465	47.426	27.528	35.35752	
12.31667	13.230	 2.960	74.465	47.441	27.543	35.35447	
12.32000	13.245	 2.945	74.465	47.456	27.558	35.35325	
12.32333	13.245	 2.960	74.480	47.441	27.558	35.35447	
12.32667	13.245	 2.976	74.496	47.426	27.573	35.35630	
12.33000	13.260	 2.976	74.450	47.411	27.589	35.35386	
12.33333	13.230	 2.976	74.450	47.395	27.543	35.35203	
12.33667	13.215	 3.006	74.435	47.380	27.543	35.35081	
12.34000	13.245	 2.991	74.450	47.411	27.528	35.35203	
12.34333	13.245	 2.991	74.465	47.411	27.528	35.35264	
12.34667	13.260	 2.991	74.480	47.426	27.497	35.35142	
12.35000	13.291	 2.991	74.496	47.441	27.497	35.34898	
12.35333	13.276	 2.976	74.480	47.441	27.497	35.34959	
12.35667	13.245	 2.960	74.465	47.456	27.512	35.35081	
12.36000	13.276	 2.960	74.450	47.456	27.528	35.34898	
12.36333	13.245	 2.960	74.465	47.456	27.543	35.34654	
12.36667	13.245	 2.945	74.465	47.426	27.573	35.34654	
12.37000	13.245	 2.945	74.480	47.456	27.573	35.34898	
12.37333	13.260	 2.960	74.511	47.441	27.558	35.35081	
12.37667	13.230	 2.960	74.511	47.456	27.558	35.35020	
12.38000	13.230	 2.960	74.496	47.456	27.573	35.34837	
12.38333	13.215	 2.976	74.480	47.487	27.558	35.34837	
12.38667	13.230	 2.976	74.496	47.472	27.558	35.35020	
12.39000	13.215	 2.976	74.496	47.487	27.558	35.35081	
12.39333	13.215	 2.976	74.480	47.472	27.558	35.34959	
12.39667	13.245	 2.976	74.511	47.472	27.558	35.34959	
12.40000	13.245	 2.960	74.496	47.472	27.573	35.35203	
12.40333	13.245	 2.976	74.465	47.472	27.573	35.35386	
12.40667	13.245	 2.960	74.435	47.472	27.573	35.35203	
12.41000	13.230	 2.960	74.450	47.487	27.543	35.34959	
12.41333	13.199	 2.945	74.450	47.487	27.512	35.34898	
12.41667	13.199	 2.960	74.480	47.487	27.497	35.35142	
12.42000	13.215	 2.960	74.526	47.502	27.497	35.35142	
12.42333	13.215	 2.976	74.541	47.502	27.528	35.35020	
12.42667	13.215	 2.976	74.557	47.502	27.528	35.34898	
12.43000	13.215	 3.006	74.541	47.487	27.543	35.35081	
12.43333	13.215	 3.006	74.541	47.487	27.528	35.35264	
12.43667	13.199	 2.976	74.511	47.456	27.543	35.35264	
12.44000	13.215	 2.976	74.511	47.441	27.558	35.35081	
12.44333	13.230	 2.976	74.541	47.441	27.573	35.35081	
12.44667	13.245	 2.960	74.526	47.456	27.543	35.35264	
12.45000	13.245	 2.945	74.511	47.456	27.558	35.35325	
12.45333	13.230	 2.960	74.511	47.487	27.543	35.35203	
12.45667	13.230	 2.960	74.511	47.472	27.482	35.35081	
12.46000	13.215	 2.960	74.465	47.472	27.467	35.35142	
12.46333	13.215	 2.960	74.511	47.487	27.497	35.35325	
12.46667	13.230	 2.976	74.511	47.456	27.482	35.35386	
12.47000	13.230	 2.991	74.526	47.426	27.497	35.35264	
12.47333	13.230	 2.976	74.526	47.426	27.543	35.35142	
12.47667	13.260	 2.960	74.557	47.456	27.573	35.35325	
12.48000	13.276	 2.960	74.541	47.441	27.573	35.35508	
12.48333	13.276	 2.960	74.572	47.456	27.619	35.35447	
12.48667	13.291	 2.960	74.557	47.441	27.619	35.35203	
12.49000	13.291	 2.991	74.572	47.487	27.619	35.35264	
12.49333	13.276	 3.006	74.541	47.472	27.604	35.35447	
12.49667	13.245	 3.006	74.541	47.456	27.604	35.35508	
12.50000	13.260	 3.021	74.541	47.441	27.573	35.35264	
12.50333	13.260	 2.991	74.557	47.487	27.558	35.35020	
12.50667	13.245	 2.960	74.526	47.456	27.543	35.34959	
12.51000	13.245	 2.945	74.557	47.441	27.543	35.35020	
12.51333	13.260	 2.960	74.572	47.456	27.543	35.34776	
12.51667	13.245	 2.945	74.572	47.502	27.528	35.34532	
12.52000	13.230	 2.945	74.557	47.502	27.512	35.34471	
12.52333	13.230	 2.945	74.557	47.517	27.528	35.34715	
12.52667	13.245	 2.960	74.557	47.533	27.528	35.34837	
12.53000	13.230	 2.945	74.541	47.533	27.528	35.34837	
12.53333	13.215	 2.945	74.511	47.502	27.512	35.34593	
12.53667	13.230	 2.960	74.541	47.517	27.543	35.34715	
12.54000	13.230	 2.976	74.557	47.517	27.558	35.34898	
12.54333	13.230	 2.976	74.541	47.517	27.589	35.34959	
12.54667	13.215	 2.960	74.541	47.533	27.573	35.34837	
12.55000	13.215	 2.960	74.557	47.548	27.619	35.34898	
12.55333	13.184	 2.960	74.526	47.548	27.619	35.35142	
12.55667	13.199	 2.960	74.541	47.563	27.589	35.35508	
12.56000	13.184	 2.976	74.541	47.563	27.558	35.35447	
12.56333	13.230	 3.006	74.541	47.578	27.589	35.35264	
12.56667	13.230	 3.006	74.541	47.563	27.573	35.35264	
12.57000	13.260	 3.006	74.572	47.578	27.573	35.35508	
12.57333	13.260	 2.991	74.572	47.578	27.589	35.35386	
12.57667	13.276	 2.960	74.618	47.594	27.573	35.35203	
12.58000	13.260	 2.945	74.664	47.563	27.573	35.35020	
12.58333	13.291	 2.930	74.679	47.609	27.589	35.35203	
12.58667	13.276	 2.930	74.664	47.563	27.573	35.35386	
12.59000	13.276	 2.945	74.648	47.578	27.589	35.35325	
12.59333	13.291	 2.960	74.618	47.548	27.604	35.35020	
12.59667	13.291	 2.960	74.602	47.563	27.604	35.34959	
12.60000	13.291	 2.976	74.648	47.533	27.589	35.35020	
12.60333	13.321	 2.960	74.679	47.548	27.589	35.35020	
12.60667	13.306	 2.960	74.740	47.548	27.558	35.34837	
12.61000	13.291	 2.976	74.740	47.578	27.573	35.34715	
12.61333	13.291	 2.976	74.755	47.594	27.558	35.34715	
12.61667	13.260	 2.976	74.740	47.609	27.573	35.34898	
12.62000	13.245	 2.976	74.755	47.639	27.589	35.34898	
12.62333	13.276	 2.976	74.725	47.639	27.604	35.34715	
12.62667	13.276	 2.960	74.755	47.655	27.573	35.34593	
12.63000	13.276	 2.960	74.725	47.655	27.543	35.34715	
12.63333	13.306	 2.960	74.725	47.639	27.543	35.34837	
12.63667	13.291	 2.976	74.725	47.655	27.528	35.34654	
12.64000	13.260	 2.976	74.770	47.639	27.512	35.34410	
12.64333	13.260	 2.991	74.770	47.624	27.543	35.34471	
12.64667	13.245	 2.991	74.801	47.639	27.589	35.34715	
12.65000	13.245	 2.991	74.831	47.655	27.604	35.34776	
12.65333	13.260	 3.006	74.847	47.609	27.619	35.34592	
12.65667	13.276	 3.006	74.831	47.609	27.650	35.34409	
12.66000	13.260	 2.991	74.816	47.639	27.650	35.34409	
12.66333	13.276	 2.976	74.831	47.655	27.680	35.34471	
12.66667	13.260	 2.960	74.831	47.655	27.680	35.34349	
12.67000	13.260	 2.960	74.847	47.670	27.665	35.34105	
12.67333	13.245	 2.960	74.847	47.700	27.650	35.34105	
12.67667	13.276	 2.960	74.877	47.685	27.665	35.34349	
12.68000	13.276	 2.976	74.908	47.700	27.635	35.34532	
12.68333	13.260	 2.991	74.908	47.716	27.635	35.34288	
12.68667	13.276	 2.976	74.892	47.746	27.680	35.34166	
12.69000	13.306	 2.976	74.908	47.746	27.696	35.34226	
12.69333	13.276	 2.976	74.923	47.746	27.665	35.34409	
12.69667	13.291	 2.976	74.908	47.746	27.696	35.34349	
12.70000	13.337	 2.960	74.908	47.761	27.665	35.34226	
12.70333	13.321	 2.960	74.953	47.746	27.635	35.34105	
12.70667	13.306	 2.960	74.953	47.792	27.635	35.34227	
12.71000	13.337	 2.945	74.984	47.838	27.650	35.34349	
12.71333	13.321	 2.945	75.014	47.838	27.635	35.34288	
12.71667	13.291	 2.960	75.014	47.853	27.650	35.34166	
12.72000	13.306	 2.960	75.030	47.899	27.680	35.34227	
12.72333	13.306	 2.960	75.045	47.853	27.696	35.34532	
12.72667	13.306	 2.976	75.076	47.853	27.726	35.34592	
12.73000	13.321	 2.976	75.045	47.853	27.726	35.34348	
12.73333	13.321	 2.976	75.076	47.868	27.757	35.34165	
12.73667	13.291	 2.960	75.076	47.853	27.741	35.34349	
12.74000	13.306	 2.976	75.106	47.899	27.726	35.34532	
12.74333	13.306	 2.976	75.121	47.914	27.711	35.34532	
12.74667	13.291	 2.960	75.167	47.914	27.726	35.34471	
12.75000	13.291	 2.976	75.213	47.929	27.696	35.34592	
12.75333	13.337	 2.991	75.228	47.960	27.696	35.34776	
12.75667	13.337	 2.960	75.274	47.960	27.711	35.34898	
12.76000	13.321	 2.945	75.274	47.975	27.741	35.34715	
12.76333	13.321	 2.945	75.320	48.036	27.741	35.34654	
12.76667	13.321	 2.930	75.304	48.036	27.787	35.34715	
12.77000	13.291	 2.915	75.320	48.051	27.802	35.34898	
12.77333	13.276	 2.930	75.335	48.082	27.833	35.34837	
12.77667	13.306	 2.930	75.350	48.112	27.848	35.34654	
12.78000	13.306	 2.930	75.350	48.112	27.833	35.34471	
12.78333	13.337	 2.930	75.411	48.128	27.848	35.34592	
12.78667	13.367	 2.945	75.442	48.143	27.894	35.34592	
12.79000	13.367	 2.945	75.472	48.143	27.879	35.34410	
12.79333	13.352	 2.960	75.533	48.128	27.848	35.34165	
12.79667	13.367	 2.976	75.579	48.143	27.879	35.34226	
12.80000	13.337	 2.976	75.625	48.173	27.833	35.34349	
12.80333	13.321	 2.976	75.640	48.189	27.802	35.34410	
12.80667	13.352	 2.960	75.686	48.204	27.833	35.34227	
12.81000	13.367	 2.960	75.701	48.265	27.863	35.34227	
12.81333	13.367	 2.960	75.716	48.296	27.879	35.34288	
12.81667	13.352	 2.960	75.732	48.326	27.909	35.34593	
12.82000	13.352	 2.945	75.777	48.372	27.924	35.34593	
12.82333	13.337	 2.960	75.793	48.402	27.909	35.34531	
12.82667	13.321	 2.945	75.823	48.387	27.924	35.34593	
12.83000	13.321	 2.945	75.884	48.387	27.940	35.34959	
12.83333	13.367	 2.945	75.884	48.402	27.970	35.35142	
12.83667	13.337	 2.960	75.945	48.418	27.985	35.35142	
12.84000	13.352	 2.960	75.976	48.433	28.001	35.35020	
12.84333	13.352	 2.976	75.991	48.463	27.985	35.35203	
12.84667	13.382	 2.976	76.022	48.509	28.001	35.35447	
12.85000	13.398	 2.976	76.083	48.524	28.001	35.35447	
12.85333	13.443	 2.960	76.098	48.540	28.001	35.35325	
12.85667	13.443	 2.960	76.144	48.601	27.985	35.35325	
12.86000	13.459	 2.960	76.189	48.631	28.047	35.35508	
12.86333	13.413	 2.960	76.205	48.677	28.031	35.35630	
12.86667	13.398	 2.960	76.250	48.738	28.077	35.35508	
12.87000	13.398	 2.976	76.327	48.784	28.092	35.35325	
12.87333	13.398	 2.976	76.373	48.814	28.123	35.35447	
12.87667	13.413	 2.976	76.418	48.845	28.108	35.35630	
12.88000	13.443	 2.976	76.510	48.830	28.108	35.35691	
12.88333	13.443	 2.976	76.571	48.845	28.092	35.35508	
12.88667	13.443	 2.976	76.601	48.891	28.138	35.35447	
12.89000	13.443	 2.976	76.647	48.906	28.169	35.35569	
12.89333	13.443	 2.976	76.693	48.906	28.199	35.35752	
12.89667	13.459	 2.960	76.708	48.967	28.275	35.35691	
12.90000	13.489	 2.960	76.754	48.997	28.321	35.35508	
12.90333	13.520	 2.960	76.785	49.028	28.321	35.35447	
12.90667	13.550	 2.945	76.830	49.059	28.336	35.35630	
12.91000	13.565	 2.930	76.876	49.120	28.336	35.35691	
12.91333	13.581	 2.945	76.907	49.150	28.336	35.35508	
12.91667	13.596	 2.945	76.968	49.196	28.352	35.35447	
12.92000	13.581	 2.945	77.013	49.196	28.382	35.35569	
12.92333	13.581	 2.960	77.074	49.226	28.428	35.35752	
12.92667	13.596	 2.976	77.166	49.272	28.474	35.35691	
12.93000	13.596	 2.976	77.258	49.287	28.520	35.35508	
12.93333	13.565	 2.976	77.288	49.318	28.550	35.35325	
12.93667	13.581	 2.976	77.364	49.348	28.581	35.35447	
12.94000	13.581	 2.976	77.425	49.379	28.596	35.35508	
12.94333	13.596	 2.976	77.471	49.425	28.611	35.35447	
12.94667	13.596	 2.976	77.532	49.486	28.596	35.35264	
12.95000	13.642	 2.976	77.609	49.532	28.626	35.35386	
12.95333	13.642	 2.976	77.654	49.577	28.657	35.35630	
12.95667	13.672	 2.960	77.715	49.623	28.687	35.35752	
12.96000	13.657	 2.960	77.776	49.669	28.733	35.35508	
12.96333	13.672	 2.960	77.853	49.699	28.794	35.35447	
12.96667	13.672	 2.960	77.914	49.745	28.840	35.35630	
12.97000	13.703	 2.960	77.990	49.806	28.886	35.35813	
12.97333	13.703	 2.976	78.051	49.852	28.947	35.35691	
12.97667	13.718	 2.991	78.158	49.898	28.993	35.35691	
12.98000	13.749	 2.976	78.234	49.974	29.054	35.35630	
12.98333	13.764	 2.976	78.310	49.989	29.084	35.35814	
12.98667	13.779	 2.976	78.387	50.020	29.115	35.35814	
12.99000	13.794	 2.960	78.478	50.066	29.145	35.35691	
12.99333	13.794	 2.945	78.494	50.081	29.176	35.35386	
12.99667	13.794	 2.945	78.570	50.127	29.206	35.35508	
13.00000	13.810	 2.930	78.646	50.203	29.283	35.35752	
13.00333	13.810	 2.930	78.738	50.295	29.359	35.35874	
13.00667	13.840	 2.945	78.829	50.356	29.405	35.35691	
13.01000	13.871	 2.960	78.951	50.447	29.450	35.35752	
13.01333	13.886	 2.991	79.028	50.478	29.496	35.35997	
13.01667	13.886	 2.991	79.104	50.523	29.511	35.36058	
13.02000	13.901	 2.976	79.196	50.569	29.572	35.35875	
13.02333	13.901	 2.960	79.287	50.630	29.618	35.35814	
13.02667	13.901	 2.945	79.363	50.676	29.710	35.35875	
13.03000	13.901	 2.930	79.440	50.737	29.786	35.36058	
13.03333	13.916	 2.960	79.546	50.813	29.862	35.36119	
13.03667	13.977	 2.976	79.638	50.859	29.893	35.36058	
13.04000	14.008	 2.991	79.714	50.905	29.984	35.35936	
13.04333	14.054	 2.976	79.821	50.966	30.000	35.36119	
13.04667	14.115	 2.976	79.943	51.042	30.061	35.36363	
13.05000	14.130	 2.960	80.050	51.088	30.137	35.36363	
13.05333	14.100	 2.960	80.172	51.180	30.229	35.36180	
13.05667	14.100	 2.960	80.248	51.241	30.274	35.36180	
13.06000	14.115	 2.960	80.355	51.302	30.381	35.36485	
13.06333	14.130	 2.945	80.477	51.378	30.457	35.36668	
13.06667	14.176	 2.945	80.569	51.454	30.488	35.36607	
13.07000	14.206	 2.930	80.660	51.500	30.534	35.36485	
13.07333	14.252	 2.930	80.813	51.607	30.610	35.36607	
13.07667	14.267	 2.945	80.905	51.683	30.671	35.36668	
13.08000	14.313	 2.960	80.996	51.744	30.747	35.36485	
13.08333	14.328	 2.960	81.118	51.790	30.854	35.36180	
13.08667	14.359	 2.976	81.210	51.851	30.931	35.36058	
13.09000	14.359	 2.976	81.286	51.897	31.007	35.36241	
13.09333	14.420	 2.976	81.408	51.973	31.083	35.36302	
13.09667	14.420	 2.960	81.530	52.034	31.175	35.36119	
13.10000	14.451	 2.976	81.637	52.110	31.266	35.35936	
13.10333	14.481	 2.991	81.774	52.187	31.358	35.35997	
13.10667	14.512	 3.006	81.912	52.232	31.465	35.36302	
13.11000	14.512	 2.991	82.034	52.293	31.602	35.36424	
13.11333	14.557	 3.006	82.110	52.355	31.693	35.36363	
13.11667	14.573	 2.991	82.232	52.477	31.770	35.36363	
13.12000	14.603	 2.976	82.324	52.538	31.922	35.36607	
13.12333	14.649	 2.960	82.446	52.629	32.014	35.36790	
13.12667	14.679	 2.960	82.568	52.675	32.105	35.36851	
13.13000	14.679	 2.945	82.705	52.782	32.197	35.36790	
13.13333	14.710	 2.945	82.827	52.812	32.319	35.36851	
13.13667	14.725	 2.945	82.980	52.873	32.380	35.37156	
13.14000	14.740	 2.945	83.087	52.950	32.502	35.37278	
13.14333	14.771	 2.945	83.178	53.072	32.594	35.37034	
13.14667	14.801	 2.960	83.285	53.133	32.701	35.36912	
13.15000	14.832	 2.945	83.422	53.224	32.823	35.37034	
13.15333	14.893	 2.930	83.544	53.331	32.960	35.37278	
13.15667	14.954	 2.930	83.666	53.423	33.082	35.37156	
13.16000	15.000	 2.945	83.819	53.484	33.219	35.36973	
13.16333	15.061	 2.945	83.956	53.575	33.326	35.36973	
13.16667	15.122	 2.960	84.078	53.667	33.464	35.37156	
13.17000	15.152	 2.976	84.201	53.743	33.601	35.37278	
13.17333	15.168	 2.976	84.338	53.835	33.738	35.37217	
13.17667	15.213	 2.976	84.460	53.926	33.876	35.37095	
13.18000	15.229	 2.976	84.597	54.018	34.043	35.37278	
13.18333	15.244	 2.960	84.719	54.109	34.165	35.37584	
13.18667	15.275	 2.960	84.857	54.186	34.303	35.37584	
13.19000	15.320	 2.960	84.964	54.277	34.440	35.37400	
13.19333	15.351	 2.960	85.086	54.353	34.547	35.37339	
13.19667	15.412	 2.960	85.208	54.415	34.730	35.37400	
13.20000	15.458	 2.976	85.345	54.506	34.898	35.37584	
13.20333	15.503	 2.976	85.482	54.613	35.051	35.37461	
13.20667	15.564	 2.960	85.650	54.689	35.218	35.37400	
13.21000	15.595	 2.945	85.803	54.796	35.417	35.37461	
13.21333	15.625	 2.945	85.971	54.903	35.539	35.37706	
13.21667	15.687	 2.930	86.093	54.994	35.691	35.37706	
13.22000	15.748	 2.930	86.230	55.086	35.844	35.37584	
13.22333	15.793	 2.930	86.383	55.223	35.997	35.37523	
13.22667	15.839	 2.945	86.550	55.300	36.149	35.37828	
13.23000	15.870	 2.945	86.703	55.406	36.317	35.38133	
13.23333	15.900	 2.960	86.901	55.483	36.515	35.38316	
13.23667	15.946	 2.960	87.069	55.589	36.683	35.38438	
13.24000	15.976	 2.976	87.222	55.651	36.866	35.38499	
13.24333	16.037	 2.960	87.374	55.727	37.049	35.38743	
13.24667	16.099	 2.945	87.512	55.803	37.263	35.38987	
13.25000	16.144	 2.945	87.619	55.895	37.431	35.38926	
13.25333	16.205	 2.945	87.786	55.971	37.629	35.38743	
13.25667	16.266	 2.945	87.939	56.063	37.843	35.38926	
13.26000	16.327	 2.960	88.061	56.185	38.026	35.39231	
13.26333	16.388	 2.976	88.229	56.261	38.209	35.39231	
13.26667	16.465	 2.960	88.427	56.337	38.408	35.39109	
13.27000	16.480	 2.960	88.595	56.444	38.621	35.39109	
13.27333	16.541	 2.960	88.778	56.551	38.820	35.39354	
13.27667	16.587	 2.960	88.961	56.658	39.064	35.39598	
13.28000	16.663	 2.945	89.114	56.795	39.277	35.39659	
13.28333	16.709	 2.945	89.236	56.902	39.476	35.39537	
13.28667	16.785	 2.945	89.373	56.948	39.689	35.39659	
13.29000	16.831	 2.930	89.511	57.070	39.903	35.39903	
13.29333	16.877	 2.930	89.679	57.146	40.086	35.39964	
13.29667	16.923	 2.930	89.846	57.253	40.284	35.39842	
13.30000	17.014	 2.945	90.014	57.344	40.529	35.39781	
13.30333	17.075	 2.945	90.167	57.527	40.757	35.39903	
13.30667	17.136	 2.960	90.335	57.604	40.971	35.40208	
13.31000	17.212	 2.976	90.503	57.711	41.231	35.40269	
13.31333	17.228	 2.991	90.670	57.817	41.475	35.40147	
13.31667	17.273	 2.991	90.854	57.970	41.719	35.40208	
13.32000	17.335	 2.976	91.067	58.046	41.948	35.40513	
13.32333	17.411	 2.976	91.220	58.168	42.238	35.40696	
13.32667	17.457	 2.960	91.388	58.290	42.482	35.40696	
13.33000	17.579	 2.960	91.556	58.367	42.741	35.40574	
13.33333	17.640	 2.960	91.723	58.473	42.955	35.40757	
13.33667	17.716	 2.976	91.876	58.596	43.229	35.40940	
13.34000	17.777	 2.976	92.074	58.718	43.443	35.41002	
13.34333	17.884	 2.976	92.242	58.870	43.718	35.40818	
13.34667	17.930	 2.976	92.425	58.992	43.992	35.40879	
13.35000	18.006	 2.960	92.624	59.069	44.298	35.41185	
13.35333	18.082	 2.960	92.792	59.160	44.542	35.41490	
13.35667	18.159	 2.960	92.944	59.252	44.862	35.41551	
13.36000	18.204	 2.945	93.142	59.297	45.122	35.41429	
13.36333	18.296	 2.945	93.310	59.404	45.396	35.41551	
13.36667	18.387	 2.960	93.463	59.542	45.656	35.41856	
13.37000	18.479	 2.960	93.646	59.679	45.976	35.42100	
13.37333	18.555	 2.960	93.844	59.771	46.220	35.41978	
13.37667	18.677	 2.976	94.028	59.862	46.495	35.42039	
13.38000	18.769	 2.976	94.226	59.984	46.785	35.42344	
13.38333	18.830	 2.976	94.440	60.091	47.090	35.42588	
13.38667	18.921	 2.960	94.607	60.152	47.349	35.42588	
13.39000	19.013	 2.960	94.760	60.244	47.639	35.42527	
13.39333	19.059	 2.945	94.928	60.381	47.960	35.42527	
13.39667	19.135	 2.945	95.111	60.427	48.280	35.42710	
13.40000	19.227	 2.945	95.294	60.518	48.585	35.42894	
13.40333	19.303	 2.945	95.477	60.610	48.906	35.42894	
13.40667	19.364	 2.945	95.676	60.701	49.211	35.42833	
13.41000	19.440	 2.945	95.859	60.823	49.501	35.43077	
13.41333	19.547	 2.945	96.026	60.991	49.791	35.43504	
13.41667	19.623	 2.945	96.164	61.144	50.096	35.43687	
13.42000	19.700	 2.960	96.362	61.281	50.432	35.43687	
13.42333	19.791	 2.960	96.458	61.464	50.768	35.43687	
13.42667	19.913	 2.960	96.706	61.571	51.103	35.44114	
13.43000	19.974	 2.960	96.973	61.693	51.454	35.44297	
13.43333	20.066	 2.960	97.171	61.785	51.790	35.44297	
13.43667	20.157	 2.945	97.354	61.953	52.126	35.44114	
13.44000	20.264	 2.945	97.491	62.029	52.461	35.44297	
13.44333	20.356	 2.960	97.644	62.166	52.812	35.44542	
13.44667	20.463	 2.960	97.858	62.273	53.148	35.44725	
13.45000	20.554	 2.960	98.056	62.349	53.484	35.44603	
13.45333	20.661	 2.976	98.239	62.456	53.804	35.44603	
13.45667	20.768	 2.976	98.437	62.578	54.170	35.44786	
13.46000	20.890	 2.960	98.666	62.639	54.506	35.45030	
